asin,title,price,rating,reviews,sold_past_month,is_bestseller,is_prime,is_amazon_choice,has_sustainability_features,brand
B09C13PZX7,Razer Basilisk V3 Customizable Ergonomic Gaming Mouse: Fastest Gaming Mouse Switch - Chroma RGB Lighting - 26K DPI Optical Sensor - 11 Programmable Buttons - HyperScroll Tilt Wheel - Classic Black,44.0,4.6 out of 5 stars,7144.0,4000.0,False,True,False,True,Razer
B0943HXDVM,"Logitech G502 X Wired Gaming Mouse - LIGHTFORCE hybrid optical-mechanical primary switches, HERO 25K gaming sensor, compatible with PC - macOS/Windows - Black",47.49,4.4 out of 5 stars,1337.0,2000.0,False,True,False,True,Logitech
B07NSSPV9S,"Logitech G703 Lightspeed Wireless Gaming Mouse W/Hero 25K Sensor, PowerPlay Compatible, Lightsync RGB, Lightweight 95G+10G Optional, 100-25, 600 DPI, Rubber Side Grips - Black",49.39,4.5 out of 5 stars,7104.0,1000.0,False,True,False,True,Logitech
B00Z9V0NKC,"BENGOO Gaming Mouse Wired, Ergonomic Gamer Laptop PC Optical Computer Mice with RGB Backlit, 4 Adjustable DPI Up to 3600, 6 Programmable Buttons for Windows 7/8/10/XP Vista Linux -Black",9.0,4.6 out of 5 stars,12914.0,2000.0,True,True,False,False,BENGOO
B09VPBF8NY,"Redragon M656 Gainer Wireless Gaming Mouse, 4000 DPI 2.4Ghz Gamer Mouse w/ 5 DPI Levels, 7 Macro Buttons, Red LED Backlit & Pro Software/Drive Supported, for PC/Mac/Laptop",19.99,4.5 out of 5 stars,1229.0,1000.0,False,True,False,True,Redragon
B0B66RHD7B,"Redragon Gaming Mouse, Wireless Mouse Gaming with 8000 DPI, PC Gaming Mice with Fire Button, RGB Backlit Programmable Ergonomic Mouse Gamer, Rechargeable, 70Hrs for Windows, Mac Gamer, Black",29.99,4.4 out of 5 stars,3395.0,1000.0,False,True,False,True,Redragon
B08VTS4T4B,"EVGA X17 Gaming Mouse, Wired, Black, Customizable, 16,000 DPI, 5 Profiles, 10 Buttons, Ergonomic 903-W1-17BK-KR",14.99,4.2 out of 5 stars,1630.0,500.0,False,True,False,False,EVGA
B00BIFNTMC,"Anker 2.4G Wireless Vertical Ergonomic Optical Mouse, 800 / 1200 /1600 DPI, 5 Buttons for Laptop, Desktop, PC, Macbook - Black",25.99,4.2 out of 5 stars,50519.0,5000.0,False,True,False,True,Anker
B098HXFLMW,"Logitech Lift Vertical Ergonomic optical Mouse, Wireless, Bluetooth or Logi Bolt USB receiver, Quiet clicks, 4 buttons, compatible with Windows/macOS/iPadOS, Laptop, PC - Rose",69.99,4.6 out of 5 stars,9663.0,2000.0,False,True,True,True,Logitech
B08TLYK78K,"Logitech M575 Ergonomic Wireless Trackball USB Mouse, Black (910-005869)",39.0,4.6 out of 5 stars,5591.0,5000.0,False,True,False,False,Logitech
B07BFCVJZC,"Lekvey Ergonomic Mouse, Vertical Wireless Mouse - Rechargeable 2.4GHz Optical Vertical Mice : 3 Adjustable DPI 800/1200/1600 Levels 6 Buttons, for Laptop, PC, Computer, Desktop, Notebook etc, Black",24.99,4.3 out of 5 stars,14212.0,4000.0,False,True,False,False,Lekvey
B0CW6F9W2K,"Bluetooth and 2.4G (2-in-1) Rechargeable Wireless Mouse, Ergonomic Vertical Design, 1000/1200/1600 DPI, 6 Silent Buttons, for Laptop, Computer, PC, MacBook, Chromebook-Black",9.99,4.4 out of 5 stars,558.0,2000.0,False,True,False,False,Generic
B0D1Y3KSHW,"TECKNET Ergonomic Mouse, 4800 DPI Wireless Vertical Mouse, 5 Adjustable DPI Levels, 6 Buttons, 2.4G Silent Wireless Mouse for Laptop, PC, Chromebook, Mac - Black",19.99,4.4 out of 5 stars,2346.0,1000.0,False,True,False,False,TECKNET
B0CX18LHWS,"ProtoArc Ergonomic Vertical Mouse, EM11 NL Bluetooth Mouse Wireless, Ergo Mouse with 3 Multi-Device for PC/Notebook/Laptop, USB Rechargeable Mice for Windows, Mac OS, Black",26.99,4.4 out of 5 stars,750.0,3000.0,False,True,False,True,ProtoArc
B09HHHDZZG,"Nulea M501 Wireless Trackball Mouse, Rechargeable Ergonomic, Easy Thumb Control, Precise & Smooth Tracking, 3 Device Connection (Bluetooth or USB Receiver), Compatible for PC, Laptop, Mac, Windows.",29.99,4.4 out of 5 stars,10025.0,3000.0,True,True,False,True,Nulea
B0CCXJB1JG,"Lekvey Ergonomic Mouse, Vertical Wireless Mouse Rechargeable 2.4 GHz Optical Carpal Tunnel Mouse : 800/1200 / 1600 DPI, 6 Buttons, for Laptop, PC, Computer, Desktop, Notebook etc, Green Purple",24.99,4.3 out of 5 stars,874.0,1000.0,False,True,False,False,Lekvey
B0CT2C56BB,"seenda Ergonomic Mouse Rechargeable, Vertical Wireless Mouse with Volume knob, Quiet clicks, 3 Device Connection (Bluetooth or USB), Optical Mice for Windows, PC/Mac- Purple",25.99,4.7 out of 5 stars,99.0,400.0,False,True,False,False,seenda
B00FPAVUHC,"Anker Ergonomic Optical USB Wired Vertical Mouse 1000/1600 DPI, 5 Buttons CE100",22.99,4.4 out of 5 stars,8509.0,1000.0,False,True,False,True,Anker
B0D9HCM4XR,"Ergonomic Mouse Wireless Bluetooth Vertical Mouse Three-mode Connection:BT5.0+USB A+USB C- Rechargeable,Ergonomic,6 Buttons,1600 DPI,2.4G Optical-Compatible with Mac ipad Tablet Laptop PC Computer",19.99,4.4 out of 5 stars,476.0,500.0,False,True,False,False,Generic
B003L62T7W,"Logitech B100 Corded Mouse, Wired USB Mouse for Computers and Laptops, Right or Left Hand Use - Black",7.99,4.6 out of 5 stars,39333.0,10000.0,False,True,True,True,Logitech
B07K9DBY6N,"Logitech B100 Optical USB Mouse,Black",7.86,4.6 out of 5 stars,315.0,400.0,False,True,False,True,Logitech
B012DT5U96,Dell Optical Mouse MS116 (275-BBCB),7.99,4.6 out of 5 stars,14233.0,500.0,False,True,False,False,Dell
B01BC4TXXC,"TECKNET USB Wired Mouse, 6-Button Corded Mouse with 4 Adjustable DPI, Optical Computer Mouse with Ergonomic Design and 5FT Cord for Laptop, Chromebook, PC, Desktop, Mac, Notebook-Gray",9.99,4.5 out of 5 stars,11494.0,5000.0,False,True,False,False,TECKNET
B08VJDGK2H,"HP X500 - Wired USB Mouse for Windows PC Desktop, Laptop, Notebook, Mac, computerand Chromebook, for Righty or Lefty Use (E5E76AA#ABA),Black",7.99,4.7 out of 5 stars,3171.0,1000.0,False,True,False,False,HP
B01JPOLKDW,"Logitech M330 SILENT Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 2-year Battery Life, Compatible with PC, Mac, Laptop, Chromebook - Black",19.99,4.6 out of 5 stars,22255.0,5000.0,False,True,False,True,Logitech
B0BXYV1SZQ,"Lenovo 100 Wired USB Computer Mouse for PC, Laptop, Computer with Windows - Full-Size - Ambidextrous Design - 3 Buttons - Red Optical Sensor – Black",7.99,4.5 out of 5 stars,29658.0,1000.0,False,True,False,False,Lenovo
B09Y8K2HJN,"HP Wireless Mouse - Black, 15-Month Battery, 1600 DPI Sensor, Side Grips - for PC/Laptop, Mac, Chromebook",13.99,4.6 out of 5 stars,28040.0,4000.0,False,True,False,False,HP
B0877DK2FL,"Logitech ERGO M575 Wireless Trackball Mouse - Easy thumb control, precision and smooth tracking, ergonomic comfort design, for Windows, PC and Mac with Bluetooth and USB capabilities - Graphite",42.99,4.6 out of 5 stars,13226.0,2000.0,False,True,True,True,Logitech
B0753P1GTS,"Logitech MX Ergo Wireless Trackball Mouse, Ergonomic Design, Move Content Between 2 Windows and Apple Mac Computers (Bluetooth or USB), Rechargeable",83.32,4.5 out of 5 stars,12010.0,1000.0,False,True,False,True,Logitech
B07YVMXLQC,"Kensington Orbit Trackball Mouse with Scroll Ring (K75327WW), Black-Grey",31.23,4.3 out of 5 stars,7236.0,400.0,False,True,False,False,Kensington
B0CWTY6Z99,"ProtoArc Wireless Trackball Mouse, EM01 NL Ergonomic Bluetooth Rollerball Thumb Mouse Rechargeable Computer Laptop Mouse, Adjustable Angle & 3 Device Connection for PC, Mac, Windows-Gray Ball",39.99,4.3 out of 5 stars,816.0,1000.0,False,True,False,True,ProtoArc
B0BKLGJPQT,"Nulea Wireless Ergonomic Trackball Mouse, Rechargeable, Bluetooth Rollerball Mouse, 44mm Index Finger Trackball, 5 Adjustable DPI, Compatible with PC, Laptop, Mac",36.99,4.4 out of 5 stars,1461.0,500.0,False,True,False,True,Nulea
B01936N73I,"Kensington Expert Wireless Trackball Mouse (K72359WW) Black, 3.5"" x 6.1"" x 8""",75.29,4.3 out of 5 stars,9121.0,500.0,False,False,False,False,Kensington
B000HEW0KW,"Kensington Orbit Trackball Mouse (K64327F), Silver/Black",25.39,4.2 out of 5 stars,4485.0,500.0,False,True,False,False,Kensington
B0BLRQ4116,"Kensington SlimBlade™ Pro Wireless Trackball, Rechargeable Battery, Bluetooth 2.4GHz Connection Options (K72080WW)",99.99,4.4 out of 5 stars,431.0,500.0,False,True,False,False,Kensington
B09489Q3VY,"Logitech Ergo M575 Wireless Trackball Mouse, Easy Thumb Control, Precision and Smooth Tracking, Ergonomic Comfort Design, Windows/Mac, Bluetooth, USB - Graphite (Renewed)",32.73,4.5 out of 5 stars,610.0,300.0,False,True,False,True,Logitech
B0D7Q37FD1,"ProtoArc Vertical Wireless Trackball Mouse, EM05 NL Bluetooth Ergonomic Rollerball Mouse Rechargeable Computer Laptop Thumb Mouse, 3 Device Connection, Compatible with iPad, Mac, Windows, PC-Gray",59.99,4.4 out of 5 stars,270.0,200.0,False,True,False,True,ProtoArc
B0CD7G17C8,"ProtoArc Wireless Bluetooth Trackball Mouse, EM01 2.4G RGB Ergonomic Rechargeable Rollerball Mouse with 3 Adjustable DPI, 3 Device Connection for PC, iPad, Mac, Windows-Purple Ball",52.99,4.3 out of 5 stars,388.0,300.0,False,True,False,True,ProtoArc
B0BR7KX422,"Nulea M505B Wireless Trackball Mouse, Rechargeable Ergonomic RGB Rollerball Mouse, Easy Index Finger Control with 5 Adjustable DPI, 3 Device Connection for PC, Laptop, iPad, Mac, Windows, Android",37.99,4.4 out of 5 stars,442.0,200.0,False,True,False,True,Nulea
B0050SPZMK,"Kensington Orbit Wireless Trackball Mouse with Touch Scroll Ring (K72352US),Black",46.44,4.2 out of 5 stars,3694.0,100.0,False,True,False,False,Kensington
B0CMQJKT3G,"ProtoArc Wired Trackball Mouse, EM04 Wired USB C Ergonomic Rollerball Mouse Computer Laptop Mouse, Smooth Tracking, Thumb Control, Compatible with PC, Mac, Windows-Purple Ball",19.98,4.2 out of 5 stars,294.0,50.0,False,True,False,False,ProtoArc
B0BYD5H31D,"Wireless Bluetooth Mouse, Rechargeable LED Dual Mode Mouse (Bluetooth 5.2 and USB Receiver) Portable Silent Mouse,for Laptop/Desktop/Tablet (Black)",6.63,4.3 out of 5 stars,2994.0,1000.0,False,True,False,False,Generic
B08P6FXKP9,"Amazon Basics 3-Button USB Wired Mouse - Standard, Black",6.79,4.5 out of 5 stars,1679.0,500.0,False,True,False,False,Generic
B0D9FCG4GN,"Logitech M500s Advanced Corded Mouse with Advanced Hyper-Fast Scrolling & Tilt, Customizable Buttons, High Precision Tracking with DPI Switch, USB Plug & Play",29.99,4.3 out of 5 stars,1851.0,1000.0,False,True,False,False,Logitech
B0BJ6NBYJG,"TECKNET Wireless Mouse for Laptop, 2.4G Quiet Computer Mouse with USB Receiver, 4 Buttons Portable Cordless Mice for Chromebook, Laptop, PC, Mac, 800/1200/1600 DPI - Mint Green",7.99,4.5 out of 5 stars,9146.0,2000.0,False,True,False,False,TECKNET
B08QZBY6Z2,"TECKNET Computer Wired Mouse, USB Mouse Wired for Laptop with 6-Button, 3600DPI Optical PC Wired Mouse, Home and Office 5FT USB-A Corded Comfortable Mouse, Plug & Play, NO Battery Required-Grey",9.99,4.4 out of 5 stars,4457.0,500.0,False,True,False,False,TECKNET
B06X3W3YQD,"Amazon Basics Square Mouse Pad, Cloth with Rubberized Base, Standard, Black",8.99,4.6 out of 5 stars,61256.0,5000.0,False,True,False,False,Generic
B07FZX4JFV,"SenseAGE Standard Mouse Pad with Wrist Support, Hand-Made Ergonomic Mouse Mat with Non-Slip Base for Home, Office & Travel, Comfortable, Lightweight for Easy Typing and Pain Relief, Grey",12.0,4.5 out of 5 stars,494.0,200.0,False,True,False,False,SenseAGE
B08HLVDHHV,"Mouse Pad, PU Mouse Pad，Leather Mouse Pad with Stitched Edge Micro-Fiber Base with Non-Slip Waterproof，Mouse Pad for Computers，Laptop, 8x11Inch (Milky White)",12.98,4.5 out of 5 stars,3494.0,,False,True,False,False,Generic
B07S4CP96V,"Ergonomic Mouse Pad 3 Pack with Wrist Rest Support, Round Gaming Mousepad with Smooth Surface & Non-Slip Rubber Base for Computer, Laptop, Office, Comfortable Memory Foam for Wrist Cushion",16.99,4.6 out of 5 stars,762.0,200.0,False,True,False,False,Generic
B0788LMLZL,"KTRIO Large Gaming Mouse Pad with Superior Micro-Weave Cloth, Extended Desk Mousepad with Stitched Edges, Non-Slip Base, Water Resist Keyboard Pad for Gamer, Office & Home, 31.5 x 11.8 in, Black",11.11,4.7 out of 5 stars,38272.0,6000.0,False,True,False,False,KTRIO
B07C3XZMC6,"JIKIOU 3 Pack Mouse Pad with Stitched Edge, Comfortable Mouse Pads with Non-Slip Rubber Base, Washable Mousepads Bulk with Lycra Cloth, Mouse Pads for Computers Laptop Mouse 10.2x8.3x0.12inch Black",6.39,4.7 out of 5 stars,14465.0,8000.0,False,True,True,True,JIKIOU
B0CNDF682X,Excel Shortcut Keys Mouse Pad - Extended Large XL Cheat Sheet Gaming Mousepad | PC Office Spreadsheet Keyboard Mat | Non-Slip Stitched Edge,22.95,4.7 out of 5 stars,1841.0,5000.0,False,True,False,False,Generic
B078CQ311V,"MROCO Mouse Pad [30% Larger] with Stitched Edges, 3 Pack Premium-Textured & Waterproof Mousepad Bulk with Non-Slip Rubber Base for Computers, Laptop, PC, Office & Home, 8.5 x 11 x 0.12 in, Black",5.66,4.7 out of 5 stars,9371.0,4000.0,False,True,False,True,MROCO
B081DHV2PW,"JIKIOU Mouse Pad, 2 Pack Ergonomic Mouse Pads with Comfortable Gel Wrist Rest Support and Lycra Cloth, Non-Slip PU Base for Easy Typing Pain Relief Durable and Easy to Clean Small Black",9.48,4.3 out of 5 stars,4252.0,4000.0,False,True,False,True,JIKIOU
B0BB3B8G45,"Japanese Sea Wave Large Mouse Pad, Anime Black Gaming, Extended Kanagawa Mat Desk Pad, 3mm Thick Long Non-Slip Rubber Base Mice Pad, 31.5 X 11.8 Inch",15.99,4.7 out of 5 stars,1186.0,2000.0,False,True,False,False,Generic
B06X3W3TM4,"Amazon Basics Rectangular Gel Computer Mouse Pad with Wrist Support Rest, Small, Black",9.47,4.6 out of 5 stars,32091.0,4000.0,False,True,False,False,Generic
B0C1BXJ51D,"Ergonomic Mouse Pad Wrist Support, Comfortable Mouse Pad Wrist Rest, Relieve Wrist Pain Gel Mouse pad, Non-Slip Rubber Base Mousepad for Laptop, Computer, Prefect for Office & Home（Black）",9.99,4.5 out of 5 stars,392.0,500.0,False,True,False,False,Generic
B0C6QP1Z4B,Large Topographic Map Gaming Mouse Pad for Desk Black Desk Pad with Non-Slip Rubber Base Stitched Edge Desk Organizers and Accessories Desk Decor,14.69,4.7 out of 5 stars,201.0,200.0,False,True,False,False,Generic
B0BQ3C9YJZ,"Gaming Mouse Pad, Large Non-Slip Rubber Base Mousepad, Keyboard Mouse Mat, Desk Pad with Stitched Edges, 31.5x11.8inch, Dazzling Galaxy",19.99,4.7 out of 5 stars,670.0,500.0,False,True,False,False,Generic
B0BMTPC44X,"YSAGi Leather Desk Pad Protector, Office Desk Mat, Large Mouse Pad, Non-Slip PU Leather Desk Blotter, Laptop Desk Pad, Waterproof Desk Writing Pad for Office and Home (Black, 23.6"" x 13.8"")",7.99,4.7 out of 5 stars,10069.0,6000.0,True,True,False,False,YSAGi
B00L2AN9PK,"3M Precise Mouse Pad Enhances the Precision of Optical Mice at Fast Speed, 9 in x 8 in (MP114-BSD1)",6.95,4.5 out of 5 stars,17761.0,2000.0,False,True,False,False,Generic
B0CW1KJ6BF,"TECKNET Mouse Pad with Anti-fray Stitching, Waterproof Surface & Non-Slip Rubber Base with Stitched Edges Gaming Mouse Mat for Laptop，Compatible with Laser and Optical Mice - Black",5.98,4.5 out of 5 stars,10002.0,1000.0,False,True,False,False,TECKNET
B07ZSYNSSG,"ITNRSIIET Marble Round Mouse Pad, Pink Marble Customized Premium-Textured Mouse Mat,Washable Mousepads with Cloth, Non-Slip Rubber Base Small Mousepad, 7.87×7.87×0.12 inches (Pink Marble)",4.99,4.7 out of 5 stars,19670.0,2000.0,False,True,False,False,ITNRSIIET
B0CP6CDVQV,"Pastel Purple Checkered Mouse Pad, Cute Boho Mousepad for Home Office, Anti-Slip Rubber Mice pad for Computer & Laptop, 9.5x7.9 inch, Pink Pattern Aesthetic",8.99,4.7 out of 5 stars,371.0,50.0,False,True,False,False,Generic
B0D1BNS1H2,"Ergonomic Mouse Pad with Wrist Rest Support, Mousepad with Comfortable Memory Foam Wrist Rest and Non-Slip PU Base for Pain Relief, Computer, Laptop, Office, Home (Black)",22.99,4.6 out of 5 stars,96.0,1000.0,False,True,False,False,Generic
B0D8VJ7SFP,"Ergonomic Mouse Pad with Wrist Support 8 Pack Mouse Pad with Wrist Rest Small Gel Padded Mouse Pad for Computer, Gaming (Classic Black)",28.99,5.0 out of 5 stars,3.0,,False,True,False,False,Generic
B09VBM33W5,"Mouse Pad with Wrist Rest Support,Cute Custom Gaming Made Non Slip Rubber Base Mousepad, Ergonomic Mouse Wrist Rest Pad Computer Laptop Mousepad (Pink Rose Gold)",12.99,4.6 out of 5 stars,494.0,100.0,False,True,False,False,Generic
B0868Q5MJK,"GIM Wireless Charging RGB Gaming Mouse Pad 15W, LED Mouse Mat 800x300x4MM, 10 Light Modes Extra Large Mousepad Non-Slip Rubber Base Computer Keyboard Mat for Gaming, MacBook, PC, Laptop, Desk",36.99,4.5 out of 5 stars,3825.0,1000.0,False,True,False,False,GIM
B08L92MJSZ,"JIKIOU Mouse Pad with Non-Slip Rubber Base, Premium-Textured & Washable Computer Mousepad with Stitched Edges, Mouse Pads for Computers, Laptop, Gaming, Office & Home, 8.3 x 10.2 in, Black",3.28,4.7 out of 5 stars,977.0,1000.0,False,True,False,True,JIKIOU
B075ZDRLGN,Office Mousepad with Gel Wrist Support - Ergonomic Gaming Desktop Mouse Pad Wrist Rest - Design Gamepad Mat Rubber Base for Laptop Computer -Silicone Non-Slip Special-Textured Surface (01Pink),6.99,4.4 out of 5 stars,15157.0,3000.0,False,True,False,False,Generic
B0BPD3MMQ4,"Hokafenle Ergonomic Mouse Pad Wrist Support with Massage Design, Wrist Rest Pain Relief Mousepad with Memory Foam&Non-Slip PU Base, Mouse Pads for Wireless Mouse & Desk (12x8 inch,Black)",24.99,4.5 out of 5 stars,972.0,1000.0,False,True,False,False,Hokafenle
B08FHPPZBJ,"Mr. Pen- Mouse Pad with Wrist Support, Ergonomic Pad, Gel Gaming Support",6.99,4.5 out of 5 stars,2975.0,1000.0,False,True,False,False,Generic
B08JH8C5T5,Corsair MM350 PRO Premium Spill-Proof Cloth Gaming Mouse Pad – Extended XL - Black,39.99,4.8 out of 5 stars,2922.0,500.0,False,True,False,False,Corsair
B0BL79GS4Q,"Dumpster on Fire Round Mouse Pad 8.6 x 8.6 Inch, Cute Funny Mousepad for Laptop Gaming, Stitched Edge Non-Slip Rubber Base, Home Office Decor Desk Accessories, It's Fine I`m Fine Everything is Fine",4.89,4.9 out of 5 stars,1339.0,1000.0,False,True,False,False,Generic
B000UVRU6G,SteelSeries QcK Gaming Mouse Pad - Large Cloth - Optimized For Gaming Sensors,14.99,4.7 out of 5 stars,96830.0,1000.0,False,True,False,False,SteelSeries
B09R1LB1B6,"Mouse pad, Non-Slip Washable Waterproof Computer Mouse pad (Vanilla Cream)",8.99,4.5 out of 5 stars,1016.0,1000.0,False,True,False,False,Generic
B09YTY8Q7N,"Square Mouse Pad Beautiful Flowers Plants, Personalized Premium-Textured Custom Mouse Mat Design, Washable Mousepad Lycra Cloth, Non-Slip Rubber Base Computer Mouse Pads for Wireless Mouse",8.99,4.7 out of 5 stars,1357.0,1000.0,False,True,False,False,Generic
B0CDG6JH7Q,"Square Mouse Pad with Coaster, Soft Cute Computer Mouse Mat with Non-Slip Rubber Base, Easy to Slide, Splash Resistant Surface, Personalized Design, Portable, Garden Flowers",4.99,4.8 out of 5 stars,391.0,300.0,False,True,False,False,Generic
B018GFBCO8,"Kensington Duo Gel Mouse Pad with Wrist Rest, Ergonomic Mouse Pad with Wrist Support for Pain Relief, Comfortable Non-Skid Gel Mouse Pad for Computer, Laptop, Office & Home 9.6"" x 7.6"", Blue K62401AM",14.44,4.6 out of 5 stars,10444.0,1000.0,False,True,False,False,Kensington
B0885FJ8CB,"Razer Gigantus v2 Cloth Gaming Mouse Pad (XXL): Thick, High-Density Foam - Non-Slip Base - Classic Black",26.98,4.7 out of 5 stars,9156.0,1000.0,False,True,False,False,Razer
B07D99QJRS,"MROCO Large Gaming Mouse Pad [50% Larger] with Non-Slip Rubber Base, Premium-Textured & Waterproof Mousepad with Stitched Edges, Mouse Pads for Computers, Gamer, Office & Home, 14 x 11in, Black",8.99,4.7 out of 5 stars,26999.0,300.0,False,True,False,True,MROCO
B01F0XHA5E,"XXL Professional Large Mouse Pad & Computer Game Mouse Mat (35.4x15.7x0.1IN, Map) (90 * 40 Map)",12.98,4.8 out of 5 stars,14755.0,1000.0,False,True,False,False,Generic
B0188WO9LC,"3M Precise Mouse Pad with Gel Wrist Rest, Soothing 3M Gel Technology and Satin Smooth Cover for All Day Comfort, Optical Mouse Performance and Battery Saving Design (MW85B), Extended, Black",28.93,4.3 out of 5 stars,1384.0,200.0,False,False,False,False,Generic
B09DV56338,"Logitech Mouse Pad - Studio Series, Computer Mouse Mat with Anti-Slip Rubber Base, Easy Gliding, Spill-Resistant Surface, Durable Materials, Portable, in a Fresh Modern Design, Graphite",9.99,4.7 out of 5 stars,11388.0,10000.0,False,False,False,True,Logitech
B013WW0B5G,"Mouse Pad with Wrist Support, TECKNET Ergonomic Gaming Mouse Pad Pain Relief, Portable Comfortable Mousepad for Computer, Laptop, Office, Home and Travel, Non-Slip Base, Waterproof Surface, Black",7.99,4.6 out of 5 stars,12165.0,6000.0,False,True,False,False,Generic
B0BPD2Q2CH,"Mouse Pad with Wrist Support, Ergonomic Mouse Pad with Memory Foam Wrist Rest Cushion, Non-Slip Rubber Base Gaming Mice Pad for Home Office Computer Laptop, Flower Black",6.99,4.6 out of 5 stars,939.0,1000.0,False,True,False,False,Generic
B0000365QL,Fellowes Mouse Pad - Black,3.39,4.7 out of 5 stars,13656.0,7000.0,False,True,False,False,Fellowes
B01798VS4C,"Corsair MM300 - Anti-Fray Cloth Gaming - High-Performance Mouse Pad Optimized for Gaming Sensors - Designed for Maximum Control - Extended, Multi Color",16.99,4.8 out of 5 stars,22200.0,500.0,False,True,False,False,Corsair
B0CHQFBZ1M,"Pacific Sunrise at Lanikai Beach Mouse pad Customized Mousepad Non-Slip Rubber Base Mouse Pads for Computers Laptop Office Desk Accessories Mouse pad,",4.49,4.7 out of 5 stars,721.0,50.0,False,True,False,False,Generic
B08QFB5KVS,"RGB Mousepad Led Mouse Pad, Large Mouse Pad,Led and Big Mouse mat",9.49,4.6 out of 5 stars,6296.0,2000.0,False,True,False,False,Generic
B089611QVL,"iCasso Desk Mat, Big Desk Pad, XXL Extended Gaming Mouse Pad, Large Mouse Pad for Desk Rubber Base Mousepad with Stitched Edges, Keyboard Mouse Mat for Work, Game, Office, Home - Weeds",18.99,4.8 out of 5 stars,8710.0,600.0,False,True,False,False,iCasso
B00O1VJV9U,"3M Precise Mouse Pad with Repositionable Adhesive Backing, Battery Saving Design, 8.5 in x 7 in",13.69,4.8 out of 5 stars,30.0,100.0,False,True,False,False,Generic
B08JH89SVJ,Corsair MM300 PRO Premium Spill-Proof Cloth Gaming Mouse Pad – Medium - Multicolor,22.99,4.8 out of 5 stars,2892.0,50.0,False,True,False,False,Corsair
B08JLW4KWN,"QIYI Large Mouse Pad, Cute Pink Desk Mat for Desktop, Women Girls PU Leather Waterproof Gaming, Rose Gold Marble Computer PC Laptop Protector Writing Pads for School Office Home 31.5"" x 15.7""",15.99,4.6 out of 5 stars,2915.0,1000.0,False,True,False,False,QIYI
B000UH9M3E,Fellowes Memory Foam Mouse Pad/Wrist Rest- Black (9176501),11.99,4.5 out of 5 stars,1218.0,300.0,False,True,False,False,Fellowes
B091FD7SSY,"YXLILI Mouse Pad, Dual-Sided PU Leather Mouse Mat, Waterproof Ultra Smooth Mousepads with Stitched Edge Computer Mouse Pads for Gaming Office Work Home",2.49,4.4 out of 5 stars,2037.0,100.0,False,True,False,False,YXLILI
B08GHX29XM,"Razer Pro Glide Soft Mouse Mat: Thick, High-Density Rubber Foam - Textured Micro-Weave Cloth Surface - Anti-Slip Base - Medium Size",11.99,4.5 out of 5 stars,1231.0,200.0,False,True,False,False,Razer
B08FRPWMMQ,"Mr. Pen- Mouse Pad, 12.5""x10.5"", 2 Pack, Mouse Pads for Wireless Mouse, Mouse Pad Gaming, Computer Mouse Pad, Mouse Pad for Laptop, Gamer Mouse Pad, Pad Mouse, Mouse Pad for Gaming, Laptop Mouse Pad",3.99,4.7 out of 5 stars,2936.0,400.0,False,True,False,False,Generic
B09CT5T8J2,"Ergonomic Mouse Pad with Wrist Support Rest,[ 20% Larger] Mousepad Gel Wrist Rest, with Coaster Non-Slip & Pain Relief for Computer, Desk, Home&Office-Beach",8.99,4.7 out of 5 stars,3724.0,500.0,False,True,False,False,Generic
B0993F2BTB,"Inspirational Quote Mouse Pad, Stay Positive Work Hard and Make It Happen Motivational Pad for Women, Square Waterproof Non-Slip Rubber Base MousePads Office Laptop",8.89,4.8 out of 5 stars,3109.0,1000.0,False,True,False,False,Generic
B01G5ATZAE,ASUS ROG Sheath Extended Gaming Mouse Pad - Ultra-Smooth Surface for Pixel-Precise Mouse Control | Durable Anti-Fray Stitching | Non-Slip Rubber Base | Light & Portable,29.99,4.8 out of 5 stars,2180.0,200.0,False,True,False,False,ASUS
B09Q81J77H,"Gimars RGB Gaming Mouse Pad,15W Wireless Charging Mousepad with 10 Light Modes, Large Mousepad with Premium Smooth Surface, Non-Slip Mouse Mat for Gaming, Desk, PC,Office, 31.5x11.8x0.16inch",28.99,4.6 out of 5 stars,1334.0,500.0,False,True,False,False,Gimars
B09HM94VDS,"MX Master 3S - Wireless Performance Mouse, Ergo, 8K DPI, Track on Glass, Quiet Clicks, USB-C, Bluetooth, Windows, Linux, Chrome - Graphite - With Free Adobe Creative Cloud Subscription",99.99,4.6 out of 5 stars,6594.0,10000.0,False,True,False,True,Logitech
B087Z5WDJ2,M510 Wireless Computer Mouse for PC with USB Unifying Receiver - Graphite,27.99,4.6 out of 5 stars,31032.0,10000.0,False,True,True,True,Logitech
B004YAVF8I,"M185 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Swift Grey",13.98,4.5 out of 5 stars,33801.0,10000.0,True,True,False,True,Logitech
B08TLYK78K,"M575 Ergonomic Wireless Trackball USB Mouse, Black (910-005869)",47.98,4.6 out of 5 stars,5591.0,5000.0,False,False,False,False,Logitech
B00ADBY98A,"M317 Wireless Mouse, 2.4 GHz with USB Receiver, 1000 DPI Optical Tracking, 12 Month Battery, Compatible with PC, Mac, Laptop, Chromebook - Blue",19.99,4.6 out of 5 stars,8578.0,4000.0,False,True,False,True,Logitech
